id,cancer_type,guideline_source,guideline_title,version_date,section_heading,chunk_index,page_start,page_end,chunk_text,token_count,url
621888eb-68d8-439f-9abb-6eaa62550716,Brain Gliomas,NCCN,NCCN Guidelines for Patients: Glioma,2024-04-16,pseudoprogression,115,70,70,The appearance on imaging that a tumor is growing when it’s actually shrinking after treatment. radiation therapy A treatment that uses intense energy to destroy tumor cells.,27,NCCN_pdf/brain-gliomas-patient.pdf
89cffe62-300d-4476-8b71-095b6079f0d6,Brain Gliomas,NCCN,NCCN Guidelines for Patients: Glioma,2024-04-16,recurrence,116,70,70,The return of disease after a period of improvement. refractory cancer Cancer that does not improve with treatment.,18,NCCN_pdf/brain-gliomas-patient.pdf
7688a977-d96f-4694-98ea-6d12628e89b9,Brain Gliomas,NCCN,NCCN Guidelines for Patients: Glioma,2024-04-16,relapse,117,70,70,The return of cancer after a period of improvement.,9,NCCN_pdf/brain-gliomas-patient.pdf
50963c12-30a7-4e64-b2f5-271ba4595916,Brain Gliomas,NCCN,NCCN Guidelines for Patients: Glioma,2024-04-16,remission,118,70,70,The absence of cancer signs and symptoms after treatment.,9,NCCN_pdf/brain-gliomas-patient.pdf
5442e3c9-dd68-4983-ba82-c3eebfbc7d22,Brain Gliomas,NCCN,NCCN Guidelines for Patients: Glioma,2024-04-16,resection,119,70,70,Surgical removal of tissue. supportive care Health care for the symptoms of cancer and the side effects of cancer treatment. Also called palliative care. surgical (resection) margin The normal tissue around the edge of a tumor that is removed during surgery. targeted therapy A drug treatment that identifies and attacks a specific feature of cancer cells.,56,NCCN_pdf/brain-gliomas-patient.pdf
328b929b-9315-4420-a658-88d5abdb142d,Brain Gliomas,NCCN,NCCN Guidelines for Patients: Glioma,2024-04-16,tumor,120,70,70,A mass of abnormal cells. tumor grade A rating based on how different tumor cells look from normal cells under a microscope. It’s used to predict how fast the tumor is likely to grow.,34,NCCN_pdf/brain-gliomas-patient.pdf
a437c29f-8412-40fd-aaf7-b95029b0b4fd,Brain Gliomas,NCCN,NCCN Guidelines for Patients: Glioma,2024-04-16,69,121,71,71,"NCCN Guidelines for Patients® Glioma, 2024 NCCN Contributors The NCCN Clinical Practice Guidelines in Oncology (NCCN Guidelines®) for Central Nervous System Cancers Version 1.2023 were developed by the following NCCN Panel Members: Louis Burt Nabors, MD/Chair O'Neal Comprehensive Cancer Center at UAB Jana Portnow, MD/Vice-Chair City of Hope National Medical Center Joachim Baehring, MD Yale Cancer Center/Smilow Cancer Hospital Ankush Bhatia, MD University of Wisconsin Carbone Cancer Center Orin Bloch, MD UC Davis Comprehensive Cancer Center Steven Brem, MD Abramson Cancer Center at the University of Pennsylvania Nicholas Butowski, MD UCSF Helen Diller Family Comprehensive Cancer Center Donald M. Cannon, MD Huntsman Cancer Institute at the University of Utah Samuel Chao, MD Case Comprehensive Cancer Center/ University Hospitals Seidman Cancer Center and Cleveland Clinic Taussig Cancer Institute Milan G. Chheda, MD Siteman Cancer Center at Barnes- Jewish Hospital and Washington University School of Medicine Andrew J. Fabiano, MD Roswell Park Comprehensive Cancer Center Peter Forsyth, MD Moffitt Cancer Center Pierre Gigilio, MD The Ohio State University Comprehensive Cancer Center - James Cancer Hospital and Solove Research Institute Jona Hattangadi-Gluth, MD UC San Diego Moores Cancer Center Matthias Holdhoff, MD, PhD The Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins *Craig Horbinski, MD, PhD Robert H. Lurie Comprehensive Cancer Center of Northwestern University Thomas Kaley, MD Memorial Sloan Kettering Cancer Center *Michelle Kim, MD University of Michigan Rogel Cancer Center Ryan Merrell, MD Vanderbilt-Ingram Cancer Center Maciej M. Mrugala, MD, PhD, MPH Mayo Clinic Comprehensive Cancer Center Seema Nagpal, MD Stanford Cancer Institute Lucien A. Nedzi, MD St. Jude Children's Research Hospital/ The University of Tennessee Health Science Center Kathryn Nevel, MD Indiana University Melvin and Bren Simon Comprehensive Cancer Center Phioanh L. Nghiemphu, MD UCLA Jonsson Comprehensive Cancer Center *Ian Parney, MD, PhD Mayo Clinic Comprehensive Cancer Center *Toral R. Patel, MD UT Southwestern Simmons Comprehensive Cancer Center Katherine Peters, MD, PhD Duke Cancer Institute Vinay K. Puduvalli, MD The University of Texas MD Anderson Cancer Center Chad Rusthoven, MD University of Colorado Cancer Center *Nicole Shonka, MD Fred and Pamela Buffet Cancer Center Lode J. Swinnen, MBChB The Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins Stephanie Weiss, MD Fox Chase Cancer Center Patrick Yung Wen, MD Dana-Farber Cancer Institute *Nicole E. Willmarth, PhD American Brain Tumor Association",379,NCCN_pdf/brain-gliomas-patient.pdf
90ae4cff-2e18-4d18-a999-232e9c1441f7,Brain Gliomas,NCCN,NCCN Guidelines for Patients: Glioma,2024-04-16,NCCN,122,71,71,"Mary Anne Bergman Guidelines Coordinator Susan Darlow, PhD Manager, Guidelines Information Standardization Senem Kurtoglu Lubin, PhD, MBA Oncology Scientist/Medical Writer NCCN Contributors This patient guide is based on the NCCN Clinical Practice Guidelines in Oncology (NCCN Guidelines®) for Central Nervous System Cancers Version 1.2023. It was adapted, reviewed, and published with help from the following people: Dorothy A. Shead, MS Senior Director Patient Information Operations John Murphy Medical Writer Laura Phillips Graphic Artist * Reviewed this patient guide. For disclosures, visit NCCN.org/disclosures.",82,NCCN_pdf/brain-gliomas-patient.pdf
f240130b-8d71-415f-84db-740db9f7f389,Brain Gliomas,NCCN,NCCN Guidelines for Patients: Glioma,2024-04-16,70,123,72,72,"NCCN Guidelines for Patients® Glioma, 2024 NCCN Cancer Centers NCCN Cancer Centers Abramson Cancer Center at the University of Pennsylvania Philadelphia, Pennsylvania 800.789.7366 • pennmedicine.org/cancer Case Comprehensive Cancer Center/ University Hospitals Seidman Cancer Center and Cleveland Clinic Taussig Cancer Institute Cleveland, Ohio UH Seidman Cancer Center 800.641.2422 • uhhospitals.org/services/cancer-services CC Taussig Cancer Institute 866.223.8100 • my.clevelandclinic.org/departments/cancer Case CCC 216.844.8797 • case.edu/cancer City of Hope National Medical Center Duarte, California 800.826.4673 • cityofhope.org Dana-Farber/Brigham and Women’s Cancer Center | Mass General Cancer Center Boston, Massachusetts 877.442.3324 • youhaveus.org 617.726.5130 • massgeneral.org/cancer-center Duke Cancer Institute Durham, North Carolina 888.275.3853 • dukecancerinstitute.org Fox Chase Cancer Center Philadelphia, Pennsylvania 888.369.2427 • foxchase.org Fred & Pamela Buffett Cancer Center Omaha, Nebraska 402.559.5600 • unmc.edu/cancercenter Fred Hutchinson Cancer Center Seattle, Washington 206.667.5000 • fredhutch.org Huntsman Cancer Institute at the University of Utah Salt Lake City, Utah 800.824.2073 • healthcare.utah.edu/huntsmancancerinstitute Indiana University Melvin and Bren Simon Comprehensive Cancer Center Indianapolis, Indiana 888.600.4822 • www.cancer.iu.edu Mayo Clinic Comprehensive Cancer Center Phoenix/Scottsdale, Arizona Jacksonville, Florida Rochester, Minnesota 480.301.8000 • Arizona 904.953.0853 • Florida 507.538.3270 • Minnesota mayoclinic.org/cancercenter Memorial Sloan Kettering Cancer Center New York, New York 800.525.2225 • mskcc.org Moffitt Cancer Center Tampa, Florida 888.663.3488 • moffitt.org O’Neal Comprehensive Cancer Center at UAB Birmingham, Alabama 800.822.0933 • uab.edu/onealcancercenter Robert H. Lurie Comprehensive Cancer Center of Northwestern University Chicago, Illinois 866.587.4322 • cancer.northwestern.edu Roswell Park Comprehensive Cancer Center Buffalo, New York 877.275.7724 • roswellpark.org Siteman Cancer Center at Barnes-Jewish Hospital and Washington University School of Medicine St. Louis, Missouri 800.600.3606 • siteman.wustl.edu St. Jude Children’s Research Hospital/ The University of Tennessee Health Science Center Memphis, Tennessee 866.278.5833 • stjude.org 901.448.5500 • uthsc.edu Stanford Cancer Institute Stanford, California 877.668.7535 • cancer.stanford.edu The Ohio State University Comprehensive Cancer Center - James Cancer Hospital and Solove Research Institute Columbus, Ohio 800.293.5066 • cancer.osu.edu The Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins Baltimore, Maryland",311,NCCN_pdf/brain-gliomas-patient.pdf
f2c84518-e5b5-4f0f-86e6-3657cdeab2a6,Brain Gliomas,NCCN,NCCN Guidelines for Patients: Glioma,2024-04-16,410.955.8964,124,72,72,"www.hopkinskimmelcancercenter.org The UChicago Medicine Comprehensive Cancer Center Chicago, Illinois 773.702.1000 • uchicagomedicine.org/cancer The University of Texas MD Anderson Cancer Center Houston, Texas 844.269.5922 • mdanderson.org UC Davis Comprehensive Cancer Center Sacramento, California",32,NCCN_pdf/brain-gliomas-patient.pdf
7f0a4d5f-f7b5-44ff-bac6-90463ffe4dea,Brain Gliomas,NCCN,NCCN Guidelines for Patients: Glioma,2024-04-16,916.734.5959 • 800.770.9261,125,72,72,health.ucdavis.edu/cancer,1,NCCN_pdf/brain-gliomas-patient.pdf
7528569f-9296-464d-bf94-cad962e13586,Brain Gliomas,NCCN,NCCN Guidelines for Patients: Glioma,2024-04-16,71,126,73,73,"NCCN Guidelines for Patients® Glioma, 2024 NCCN Cancer Centers UC San Diego Moores Cancer Center La Jolla, California 858.822.6100 • cancer.ucsd.edu UCLA Jonsson Comprehensive Cancer Center Los Angeles, California 310.825.5268 • uclahealth.org/cancer UCSF Helen Diller Family Comprehensive Cancer Center San Francisco, California 800.689.8273 • cancer.ucsf.edu University of Colorado Cancer Center Aurora, Colorado 720.848.0300 • coloradocancercenter.org University of Michigan Rogel Cancer Center Ann Arbor, Michigan 800.865.1125 • rogelcancercenter.org University of Wisconsin Carbone Cancer Center Madison, Wisconsin 608.265.1700 • uwhealth.org/cancer UT Southwestern Simmons Comprehensive Cancer Center Dallas, Texas 214.648.3111 • utsouthwestern.edu/simmons Vanderbilt-Ingram Cancer Center Nashville, Tennessee 877.936.8422 • vicc.org Yale Cancer Center/Smilow Cancer Hospital New Haven, Connecticut 855.4.SMILOW • yalecancercenter.org Let us know what you think! Please take a moment to complete an online survey about the NCCN Guidelines for Patients. NCCN.org/patients/response",130,NCCN_pdf/brain-gliomas-patient.pdf
